Material,Shift Indicator,Trace Serial No,Trace Date,Serial Number,Batch,Scan Date,Scan Time,"Brake sw. bracket Torque 
(Screw 1)","Brake sw. bracket Torque 
(Screw 2)",Clutch sw. bracket Torque (Screw 1),Clutch sw. bracket Torque (Screw 2),DBV torque (Bolt 1),DBV torque (Bolt 2),DBV torque (Bolt 3),DBV torque (Bolt 4),CMC Torque (Bolt 1),CMC Torque (Bolt 2),Pedal shaft_Assy_Torq,Pre_Play_mm,Brake Pedal_Crackoff_mm,Brake Pedal,Brake Pedal_Fullstr_mm,Brake Switch,Brake Pedal HS,ClutchPedal FreePlay,Clutch Pedal FullStroke,Clutch Pedal HS,Brake Pedal Crackoff,Brake Pedal,Brake Pedal Full Stroke,Brake Switch,Brake Pedal HS,Clutch Pedal Free Play,Clutch Pedal Full Stroke,,BPT1,BPT2,CPT1,CPT2,DT1,DT2,DT3,DT4,CT1,CT2,PST,PV,TR1BPCR,TR1BPFT,TR1CPFP,TR1CPFS,TR2BPCR,TR2BPFT,TR2CPFP,TR2CPFS
9650010950,SHIFTA,5805,11/19/22,8369825,03X0209237,11/19/22,10:30:42 AM,4.523,4.777,0.000,0.000,23.490,23.302,22.493,22.252,0.000,0.000,0.00,6.46,18.69,78.728,105.889,16.773,11.026,17.70,141.367,24.297,2.39,76.797,109.247,15.625,9.146,14.66,134.396,27.475,4.523,5.527,0,0,22.02,22.005,0,0,23.079,23.14,0,5.36,19.66,112.032,12.78,119.636,0.00,0.000,0.00,0.000
9650010950,SHIFTA,5806,11/8/22,8330742,03X0209161,11/8/22,4:07:25 PM,4.500,5.617,4.860,4.515,0.000,0.000,0.000,0.000,0.000,0.000,0.00,5.55,16.59,76.608,109.151,14.000,7.962,19.29,117.492,0.000,17.65,78.633,112.033,0.000,0.000,16.48,135.954,0.000,4.515,5.22,4.905,4.523,22.035,22.147,22.042,0,23.128,23.128,0,6.25,18.25,79.556,15.28,129.495,15.62,102.717,14.00,135.773
9650010950,SHIFTA,5807,11/8/22,8330742,03X0209161,11/8/22,4:07:25 PM,4.515,5.475,4.507,0.000,22.012,22.028,22.057,22.035,23.073,0.000,0.00,5.35,16.97,80.484,109.250,0.000,0.000,17.72,124.571,0.000,14.86,76.638,111.455,0.000,0.000,15.36,138.503,0.000,4.537,5.197,4.5,4.568,22.02,0,0,0,23.073,0,0,6.44,21.18,107.139,20.26,137.899,20.89,_104.644,19.61,137.639
9650010950,SHIFTA,5807,11/19/22,8369825,03X0209237,11/19/22,10:30:42 AM,0.000,0.000,0.000,0.000,22.012,22.042,22.245,22.312,0.000,0.000,0.00,6.42,0.00,0.000,0.000,0.000,0.000,19.31,138.407,22.150,19.07,77.962,104.932,18.687,9.264,13.11,134.864,25.615,4.5,4.995,4.507,4.537,22.02,22.042,22.312,22.042,23.128,23.067,0,6.46,21.18,107.139,16.62,137.723,0.00,_  0.000,0.00,0.000
9650010950,SHIFTA,5808,11/8/22,8330742,03X0209161,11/8/22,4:07:25 PM,4.530,5.812,4.507,4.935,22.035,22.035,22.042,0.000,0.000,0.000,0.00,5.30,16.59,76.608,109.151,14.000,7.962,19.29,117.492,0.000,20.62,83.966,114.817,20.333,10.331,16.11,132.353,21.300,4.537,5.197,4.5,4.568,22.02,22.042,22.312,22.042,0,0,0,6.45,21.18,107.139,16.62,137.723,0.00,_  0.000,0.00,0.000
9650010950,SHIFTA,5808,11/19/22,8369825,03X0209237,11/19/22,10:30:42 AM,4.523,4.920,4.507,4.680,22.252,23.115,22.957,22.200,23.202,23.159,0.00,6.47,20.99,80.624,106.273,20.028,10.930,19.57,139.518,27.725,18.59,75.425,105.795,15.816,11.090,14.33,135.934,26.369,0,0,0,0,0,0,0,0,0,0,0,5.44,20.69,103.971,15.37,121.399,12.62,_116.201,12.79,121.028
9650010950,SHIFTA,5809,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,4.515,5.062,4.800,4.515,22.050,22.035,22.057,22.020,23.060,23.110,9.06,5.29,19.08,78.506,109.633,0.000,0.000,13.75,118.053,0.000,18.42,81.344,116.543,0.000,0.000,14.48,138.301,0.000,4.68,4.507,0,0,0,0,0,0,23.11,23.232,0,5.89,17.84,112.704,18.58,136.779,17.73,110.206,16.46,138.105
9650010950,SHIFTA,5809,11/19/22,8370346,03X0209238,11/19/22,1:17:48 PM,4.545,5.415,4.507,4.905,23.677,23.250,23.122,22.230,23.195,23.067,0.00,6.44,21.47,79.884,107.140,17.925,14.187,0.00,132.349,20.481,18.41,77.561,108.098,17.544,9.172,19.14,128.482,25.691,5.58,4.53,4.92,4.515,0,0,0,0,23.14,0,0,5.19,18.32,112.128,16.92,135.761,18.42,114.913,17.62,139.911
9650010950,SHIFTA,5810,11/19/22,8369825,03X0209237,11/19/22,10:30:42 AM,4.515,5.392,4.507,4.807,22.020,23.137,0.000,0.000,23.122,0.000,0.00,6.45,20.99,80.624,106.273,20.028,10.930,19.57,139.518,27.725,18.59,75.425,105.795,15.816,11.090,14.33,135.934,26.369,4.642,4.515,4.507,5.01,22.05,22.05,22.012,22.05,0,0,0,6.01,19.55,108.096,16.35,124.025,19.37,114.145,17.38,132.068
9650010950,SHIFTA,5811,11/19/22,8369825,03X0209237,11/19/22,10:30:42 AM,4.515,5.392,4.507,4.807,0.000,0.000,0.000,0.000,23.146,23.195,0.00,6.45,20.99,80.624,106.273,20.028,10.930,19.57,139.518,27.725,18.59,75.425,105.795,15.816,11.090,14.33,135.934,26.369,4.86,4.507,4.507,5.46,0,0,0,0,0,0,0,6.03,20.90,109.726,17.61,123.362,18.03,114.146,17.17,137.471
9650010950,SHIFTA,5812,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,4.515,5.062,4.800,4.515,22.050,22.035,22.057,22.020,23.060,23.110,9.06,5.29,19.08,78.506,109.633,0.000,0.000,13.75,118.053,0.000,18.81,80.920,119.908,0.000,0.000,14.86,133.161,0.000,4.875,4.515,0,0,22.245,23.955,0,0,23.177,23.048,0,5.16,19.84,105.795,0.00,0.000,17.73,110.206,16.46,138.105
9650010950,SHIFTA,5813,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,4.515,5.527,4.515,5.047,22.500,22.028,22.028,22.050,0.000,0.000,0.00,5.34,20.53,79.448,116.445,0.000,0.000,17.48,121.964,0.000,18.41,80.948,115.487,0.000,0.000,15.96,134.366,0.000,4.875,4.515,5.257,4.665,22.245,23.955,22.237,22.192,23.177,23.048,0,5.16,19.84,,9.876,17.05,23.000,80.492,11.283,16.46
9650010950,SHIFTA,5813,11/19/22,8369825,03X0209237,11/19/22,10:30:42 AM,4.515,4.800,0.000,0.000,22.852,23.167,22.222,23.332,23.128,23.073,0.00,6.46,19.74,78.070,105.889,17.154,12.173,18.58,140.536,24.015,18.70,76.624,110.495,16.585,11.857,14.94,136.430,23.920,5.497,4.523,4.867,0,22.125,23.407,22.44,22.567,0,0,0,6.69,0.00,0.000,13.97,134.547,18.13,114.526,16.53,136.589
9650010950,SHIFTA,5814,11/8/22,8330742,03X0209161,11/8/22,4:07:25 PM,4.545,5.707,4.875,4.680,22.028,22.035,0.000,0.000,23.146,0.000,9.15,5.55,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,17.65,78.633,112.033,0.000,0.000,16.48,135.954,0.000,4.77,4.515,5.445,4.515,23.205,22.342,22.8,22.485,23.079,23.079,0,5.84,20.14,111.554,16.24,132.967,19.37,112.803,17.04,137.304
9650010950,SHIFTA,5818,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,4.515,5.062,4.800,4.515,22.050,22.035,22.057,22.020,23.060,23.110,9.06,5.24,19.47,82.345,113.566,0.000,0.000,12.81,120.844,0.000,18.81,80.920,119.908,0.000,0.000,14.86,133.161,0.000,4.815,4.523,0,0,0,0,0,0,23.153,23.159,0,5.64,24.54,,24.347,18.37,13.791,79.532,11.178,17.16
9650010950,SHIFTA,5818,11/19/22,8369825,03X0209237,11/19/22,10:30:42 AM,0.000,0.000,0.000,0.000,22.118,22.605,23.302,22.245,23.116,23.153,0.00,6.46,21.56,79.297,105.795,19.167,6.903,31.64,139.148,22.707,18.70,76.624,110.495,16.585,11.857,14.94,136.430,23.920,5.58,4.53,4.92,4.515,22.207,23.13,23.362,0,23.06,23.165,0,5.89,16.97,112.032,18.72,133.988,0.00,0.000,17.62,139.911
9650010950,SHIFTA,5820,11/4/22,8318901,03X0209123,11/4/22,1:47:53 PM,5.108,4.523,4.515,4.680,22.073,23.610,22.785,22.403,23.110,23.146,8.98,6.10,18.80,78.895,117.215,0.000,0.000,16.32,135.317,0.000,19.56,79.376,111.168,0.000,0.000,17.60,136.673,0.000,4.53,5.28,4.507,4.845,0,0,0,0,23.128,23.128,0,5.22,17.63,105.121,19.01,0.000,18.10,99.750,14.91,135.038
9650010950,SHIFTA,5820,11/19/22,8369825,03X0209237,11/19/22,10:30:42 AM,4.507,5.483,0.000,0.000,0.000,0.000,0.000,0.000,23.128,0.000,0.00,6.46,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,18.70,76.624,110.495,16.585,11.857,14.94,136.430,23.920,5.512,0,0,0,23.205,22.342,22.8,22.485,23.079,23.079,0,5.55,17.07,110.016,18.01,135.204,0.00,0.000,0.00,0.000
9650010950,SHIFTA,5821,11/19/22,8370346,03X0209238,11/19/22,1:17:48 PM,4.530,5.340,4.500,4.785,22.792,23.475,23.752,23.055,23.128,23.177,9.08,6.46,20.79,79.001,105.028,18.496,10.738,15.77,131.511,20.940,20.89,77.972,105.507,19.453,11.184,18.50,125.992,24.591,4.65,4.537,5.152,4.515,23.61,23.325,22.53,22.2,23.177,23.171,0,5.63,19.85,,11.508,18.05,27.112,79.518,9.755,0.00
9650010950,SHIFTA,5822,11/19/22,8370349,03X0209239,11/19/22,1:18:27 PM,0.000,0.000,0.000,0.000,22.290,23.970,23.580,23.325,23.103,23.226,9.06,6.44,23.68,82.107,110.305,23.198,9.975,20.00,129.554,31.808,20.32,78.676,108.098,18.120,11.281,15.37,125.147,20.567,4.53,5.28,4.507,4.845,23.467,0,0,0,23.116,23.146,0,5.21,20.32,105.796,13.68,138.800,20.02,102.435,14.38,135.288
9650010950,SHIFTA,5823,11/19/22,8370346,03X0209238,11/19/22,1:17:48 PM,4.530,5.340,4.500,4.785,22.792,23.475,23.752,23.055,23.128,23.177,9.08,6.46,20.79,79.001,105.028,18.496,10.738,15.77,131.511,20.940,20.89,77.972,105.507,19.453,11.184,18.50,125.992,24.591,4.552,5.79,4.523,4.815,0,0,0,0,23.146,24.392,0,5.17,18.50,105.694,12.37,139.141,19.83,101.178,16.28,133.469
9650010950,SHIFTA,5824,11/4/22,8318901,03X0209123,11/4/22,1:47:53 PM,0.000,0.000,0.000,0.000,22.440,22.177,22.425,23.190,23.318,23.140,0.00,6.07,17.93,76.148,110.208,0.000,0.000,14.95,136.340,0.000,19.36,78.490,108.958,0.000,0.000,17.68,136.108,0.000,4.943,4.515,5.227,4.552,22.365,23.265,22.38,22.207,0,0,0,5.18,18.21,105.506,14.32,114.612,20.60,_104.067,15.26,125.630
9650010950,SHIFTA,5824,11/19/22,8370349,03X0209239,11/19/22,1:18:27 PM,4.530,5.280,4.523,4.815,23.002,23.145,22.507,23.085,23.146,23.110,0.00,6.45,19.94,77.248,107.428,18.596,9.399,14.58,131.419,24.481,0.00,0.000,0,0.000,0.000,0.00,0.000,0.000,4.807,4.507,5.483,4.53,22.98,22.035,22.665,22.372,23.122,23.085,0,5.04,18.89,108.578,14.17,115.909,20.51,_105.698,13.62,129.168
9650010950,SHIFTA,5825,11/19/22,8370349,03X0209239,11/19/22,1:18:27 PM,4.545,5.287,4.507,4.875,22.170,22.560,22.590,22.260,0.000,0.000,9.06,6.47,20.42,79.935,110.401,20.325,11.320,18.17,128.995,22.616,22.52,78.842,105.507,22.327,8.307,15.75,126.907,35.538,4.807,4.507,0,0,22.98,22.035,22.665,0,23.067,23.085,0,5.71,18.89,108.578,14.17,115.909,20.51,_105.698,13.62,129.168
9650010950,SHIFTA,5826,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,4.523,5.625,4.882,0.000,22.028,22.020,22.005,22.012,23.134,23.079,0.00,5.24,17.64,75.606,112.127,0.000,0.000,12.84,118.703,0.000,18.99,79.624,115.488,0.000,0.000,16.55,139.006,0.000,4.628,4.612,5.483,4.515,0,0,0,0,0,0,0,5.42,18.89,108.578,14.17,115.909,20.51,_105.698,13.62,129.168
9650010950,SHIFTA,5826,11/19/22,8370346,03X0209238,11/19/22,1:17:48 PM,4.530,5.340,4.500,4.785,22.792,23.475,23.752,23.055,23.128,23.177,9.08,6.46,20.79,79.001,105.028,18.496,10.738,15.77,131.511,20.940,20.89,77.972,105.507,19.453,11.184,18.50,125.992,24.591,4.98,4.523,4.515,5.46,22.275,22.342,22.035,22.493,0,0,0,5.06,18.02,104.835,18.64,113.116,17.15,_102.342,16.59,116.723
9650010950,SHIFTA,5827,11/4/22,8318901,03X0209123,11/4/22,1:47:53 PM,5.378,4.523,5.055,4.523,23.467,22.312,23.355,22.342,23.110,23.146,8.98,6.10,20.90,79.755,110.784,0.000,0.000,15.99,137.932,0.000,19.56,79.376,111.168,0.000,0.000,17.60,136.673,0.000,4.882,4.507,4.515,5.422,0,0,0,0,23.073,23.06,0,5.33,19.84,105.986,17.13,114.884,17.15,_102.342,16.59,116.723
9650010950,SHIFTA,5827,11/19/22,8370346,03X0209238,11/19/22,1:17:48 PM,4.560,5.700,4.507,4.807,22.792,23.475,23.752,23.055,23.128,23.177,9.08,6.46,20.79,79.001,105.028,18.496,10.738,15.77,131.511,20.940,20.89,77.972,105.507,19.453,11.184,18.50,125.992,24.591,0,0,0,0,23.243,22.372,22.972,23.528,0,0,0,5.17,19.45,103.398,18.40,114.325,20.31,_104.930,14.95,122.180
9650010950,SHIFTA,5828,11/8/22,8330742,03X0209161,11/8/22,4:07:25 PM,0.000,0.000,0.000,0.000,22.042,22.042,22.057,22.042,0.000,0.000,9.06,5.29,19.08,78.506,109.633,0.000,0.000,13.75,118.053,0.000,18.42,81.344,116.543,0.000,0.000,14.48,138.301,0.000,4.628,4.612,0,0,23.085,23.085,23.707,22.972,0,0,0,5.29,18.21,105.506,14.32,114.612,17.54,_106.178,15.04,130.183
9650010950,SHIFTA,5828,11/19/22,8370346,03X0209238,11/19/22,1:17:48 PM,4.537,5.602,4.515,4.793,22.792,23.475,23.752,23.055,23.128,23.189,9.08,6.46,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,18.02,74.526,105.507,16.198,10.897,18.97,129.615,23.084,0,0,0,0,22.567,23.61,23.265,22.597,23.091,23.165,0,5.24,20.02,104.642,17.91,116.561,20.60,_  0.000,0.00,0.000
9650010950,SHIFTA,5829,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,4.523,5.580,4.507,4.785,22.042,22.020,22.028,22.050,23.060,23.110,9.06,5.29,19.08,78.506,109.633,0.000,0.000,13.75,118.053,0.000,18.42,81.344,116.543,0.000,0.000,14.48,138.301,0.000,4.957,0,0,0,23.715,22.365,22.282,22.515,23.202,23.085,0,5.11,0.00,0.000,0.00,0.000,20.41,_106.274,15.47,124.676
9650010950,SHIFTA,5829,11/19/22,8370349,03X0209239,11/19/22,1:18:27 PM,4.523,0.000,0.000,0.000,23.310,22.387,22.095,23.700,0.000,0.000,0.00,6.46,18.40,79.069,103.492,17.249,10.064,17.36,129.367,25.216,20.22,78.009,108.098,18.024,10.321,14.64,124.964,23.744,4.515,4.747,5.4,4.523,22.057,22.035,22.05,22.012,23.097,23.171,0,6.03,20.13,110.785,17.88,123.177,17.45,_110.780,15.02,138.588
9650010950,SHIFTA,5830,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,4.515,5.505,4.845,4.500,22.028,22.020,22.057,22.042,23.097,23.159,9.06,5.18,18.80,79.808,114.718,0.000,0.000,13.72,125.042,0.000,19.18,80.840,113.955,0.000,0.000,15.09,133.926,0.000,4.785,4.515,5.392,4.523,22.02,22.042,22.05,22.035,23.171,23.091,0,6.03,20.61,111.838,17.57,125.876,20.24,_115.104,15.92,137.128
9650010950,SHIFTA,5830,11/19/22,8370346,03X0209238,11/19/22,1:17:48 PM,4.537,5.602,0.000,0.000,23.122,22.237,22.237,22.290,23.140,23.238,0.00,6.46,22.43,80.865,109.631,20.323,13.139,14.08,133.564,24.391,18.02,74.526,115.868,16.198,10.897,18.97,129.615,23.084,4.68,5.19,4.523,4.89,22.028,22.042,22.065,22.035,23.171,23.054,0,5.99,17.93,112.989,15.96,118.893,18.70,_111.166,15.15,139.469
9650010950,SHIFTA,5831,11/4/22,8318901,03X0209123,11/4/22,1:47:53 PM,5.430,4.523,4.890,4.515,22.118,22.267,22.725,0.000,23.416,23.404,0.00,6.07,19.84,78.308,108.867,0.000,0.000,12.33,132.707,0.000,19.36,78.490,108.958,0.000,0.000,17.68,136.108,0.000,4.507,4.815,5.415,4.845,0,0,0,0,23.189,23.091,0,6.4,19.94,111.648,15.73,124.578,20.24,_115.104,15.92,137.128
9650010950,SHIFTA,5833,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,4.515,5.062,4.800,4.515,22.050,22.035,22.057,22.020,23.060,23.110,0.00,5.20,19.47,82.345,113.566,0.000,0.000,12.81,120.844,0.000,17.36,81.806,115.966,0.000,0.000,14.50,137.916,0.000,4.5,4.74,4.53,5.273,22.05,22.035,22.05,0,23.085,0,0,6.03,18.12,107.713,17.36,124.110,17.45,_110.780,15.02,138.588
9650010950,SHIFTA,5834,11/8/22,8330742,03X0209161,11/8/22,4:07:25 PM,4.515,5.197,4.507,4.807,22.042,22.057,0.000,0.000,23.208,23.091,0.00,5.16,17.64,76.932,112.127,0.000,0.000,18.24,123.641,0.000,19.86,82.976,117.889,0.000,0.000,16.19,140.311,0.000,4.785,4.515,5.392,4.523,22.012,22.057,22.02,22.02,23.189,23.091,0,6.16,19.94,111.648,15.73,124.578,20.24,_115.104,15.92,137.128
9650010950,SHIFTA,5835,11/4/22,8318901,03X0209123,11/4/22,1:47:53 PM,4.898,4.530,4.515,4.950,23.100,22.950,23.565,23.887,23.103,0.000,8.98,6.09,18.04,79.587,119.235,0.000,0.000,17.81,146.778,0.000,19.28,80.656,114.625,0.000,0.000,18.78,137.587,0.000,0,0,0,0,22.028,22.042,22.065,22.035,23.159,23.091,0,5.99,17.93,112.989,15.96,118.893,18.70,_111.166,15.15,139.469
9650010950,SHIFTA,5835,11/19/22,8369825,03X0209237,11/19/22,10:30:42 AM,4.523,4.920,4.507,4.680,22.312,22.305,23.145,23.115,23.202,23.159,9.08,6.46,20.99,80.624,106.273,20.028,10.930,19.57,139.518,27.725,18.59,75.425,105.795,15.816,11.090,14.33,135.934,26.369,4.515,4.92,0,0,22.087,22.073,22.08,22.02,23.14,23.14,0,6.02,17.93,112.989,15.96,118.893,17.45,_110.780,15.02,138.588
9650010950,SHIFTA,5837,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,4.515,0.000,0.000,0.000,22.005,22.028,22.057,22.057,23.140,0.000,0.00,5.37,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,18.99,79.624,115.488,0.000,0.000,16.55,139.006,0.000,4.515,4.815,5.46,4.523,22.087,22.073,22.08,22.02,0,0,0,6.02,20.13,110.785,17.88,123.177,17.45,_110.780,15.02,138.588
9650010950,SHIFTA,5838,11/8/22,8330738,03X0209159,11/8/22,4:05:37 PM,4.515,5.572,5.115,4.515,22.005,22.132,22.012,22.035,23.079,23.140,0.00,5.44,19.66,79.298,112.032,0.000,0.000,12.78,119.636,0.000,14.20,77.235,113.379,0.000,0.000,16.62,136.041,0.000,0,0,0,0,22.028,22.012,22.11,22.028,23.097,23.171,0,6.01,20.88,101.763,17.88,119.165,17.45,_110.780,15.02,138.588
9650010950,SHIFTA,5839,11/19/22,8369825,03X0209237,11/19/22,10:30:42 AM,4.523,4.777,4.507,4.560,22.582,0.000,0.000,0.000,23.245,23.122,9.08,6.46,18.69,78.728,105.889,16.773,11.026,17.70,141.367,24.297,20.13,79.246,108.958,18.312,12.621,14.66,134.396,27.475,4.507,4.98,4.965,5.108,22.028,22.012,22.11,22.028,0,0,0,6.01,18.12,107.713,17.36,124.110,17.45,_110.780,15.02,138.588
9650010950,SHIFTA,5841,11/8/22,8330742,03X0209161,11/8/22,4:07:25 PM,0.000,0.000,0.000,0.000,22.012,22.020,22.028,22.057,23.208,23.091,0.00,5.16,17.64,76.932,112.127,0.000,0.000,18.24,123.641,0.000,19.86,82.976,117.889,0.000,0.000,16.19,140.311,0.000,4.507,4.98,4.965,5.108,22.028,22.012,22.11,22.028,23.177,23.116,0,6.01,18.12,107.713,17.36,124.110,17.45,_110.780,15.02,138.588
9650010950,SHIFTA,5842,11/8/22,8330742,03X0209161,11/8/22,4:07:25 PM,4.515,5.550,4.507,4.725,0.000,0.000,0.000,0.000,23.054,23.202,8.99,5.27,17.64,76.932,112.127,0.000,0.000,18.24,123.641,0.000,14.86,76.638,111.455,0.000,0.000,15.36,138.503,0.000,4.733,4.515,5.355,4.86,22.035,22.057,22.035,22.028,0,0,0,6.03,18.12,107.713,17.36,124.110,17.45,_110.780,15.02,138.588
9650010950,SHIFTA,5847,11/4/22,8318901,03X0209123,11/4/22,1:47:53 PM,5.108,0.000,0.000,0.000,23.467,22.312,23.355,22.342,23.110,23.146,8.98,6.10,18.80,78.895,117.215,0.000,0.000,16.32,135.317,0.000,19.56,79.376,111.168,0.000,0.000,17.60,136.673,0.000,4.515,4.62,4.515,5.302,22.012,22.042,22.02,22.028,23.195,23.079,0,6.01,0.00,0.000,0.00,0.000,17.45,_110.780,15.02,138.588
9650010950,SHIFTA,5848,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,0.000,0.000,0.000,0.000,22.005,22.065,22.012,22.012,0.000,0.000,0.00,5.99,20.71,78.353,112.513,0.000,0.000,14.81,121.401,0.000,19.18,80.840,113.955,0.000,0.000,15.09,133.926,0.000,0,0,0,0,0,0,0,0,23.146,23.073,0,5.18,19.07,106.562,16.39,137.188,17.15,102.439,14.92,133.639
9650010950,SHIFTA,5849,11/4/22,8319359,OVD2010723,11/4/22,3:36:54 PM,0.000,0.000,0.000,0.000,23.483,23.032,22.320,22.275,0.000,0.000,0.00,6.10,18.80,78.895,117.215,0.000,0.000,16.32,135.317,0.000,19.56,79.376,111.168,0.000,0.000,17.60,136.673,0.000,4.53,5.28,4.507,4.845,23.467,22.035,22.02,22.035,23.128,23.128,0,5.19,18.69,107.235,14.65,139.238,17.53,99.553,14.91,135.038
9650010950,SHIFTA,5852,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,5.580,5.070,4.507,4.920,0.000,0.000,0.000,0.000,0.000,0.000,0.00,5.24,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,18.99,79.624,115.488,0.000,0.000,16.55,139.006,0.000,4.545,5.543,4.515,4.867,22.035,22.02,22.41,22.192,23.11,23.134,0,6.7,19.94,112.800,16.37,112.652,15.90,101.090,16.37,123.895
9650010950,SHIFTA,5858,11/8/22,8330740,03X0209160,11/8/22,4:06:43 PM,4.507,5.527,4.852,4.515,22.042,22.065,22.028,0.000,23.060,23.067,0.00,5.23,18.41,78.737,112.608,0.000,0.000,12.58,118.611,0.000,15.92,77.419,112.992,0.000,0.000,14.94,137.634,0.000,4.507,5.31,4.523,4.83,22.485,22.035,22.042,22.035,23.103,23.067,0,5.84,18.12,108.003,14.65,113.676,17.53,102.341,14.90,120.874
9650010950,SHIFTA,5859,11/8/22,8330742,03X0209161,11/8/22,4:07:25 PM,4.523,5.205,0.000,0.000,0.000,0.000,0.000,0.000,23.085,23.153,0.00,5.31,19.08,78.506,109.633,0.000,0.000,13.75,118.053,0.000,18.42,81.344,116.543,0.000,0.000,14.48,138.301,0.000,4.568,5.46,4.515,5.025,22.02,22.028,22.02,22.02,23.091,23.146,0,5.21,20.89,105.694,15.00,138.961,17.25,106.080,15.49,136.166
9650010950,SHIFTA,5861,11/5/22,8322182,03X0209148,11/5/22,10:58:23 AM,5.700,4.568,5.003,4.560,22.672,22.163,23.243,23.070,23.153,23.159,0.00,5.96,15.91,76.532,104.162,0.000,0.000,19.77,141.185,0.000,19.95,81.476,118.753,0.000,0.000,17.67,134.069,0.000,0,0,0,0,0,0,0,0,23.146,23.073,0,5.17,19.07,106.562,16.39,137.188,19.83,101.178,16.28,133.469
9650010950,SHIFTA,5863,11/5/22,8322182,03X0209148,11/5/22,10:58:23 AM,5.602,4.612,4.515,5.145,22.252,22.785,22.192,0.000,23.060,23.128,0.00,5.94,17.08,78.813,118.176,0.000,10.077,11.45,143.895,29.912,19.20,78.752,120.487,17.757,11.973,0.00,0.000,0.000,4.53,5.28,4.507,4.845,21.99,22.012,22.028,0,0,0,0,5.2,20.32,105.796,0.00,0.000,20.31,101.761,14.43,131.153
9650010950,SHIFTA,5871,11/10/22,8338787,03X0209163,11/10/22,2:57:55 PM,0.000,0.000,0.000,0.000,22.035,22.042,22.028,0.000,23.085,23.122,0.00,5.54,19.18,79.825,116.251,0.000,0.000,13.29,121.682,0.000,16.40,80.161,105.507,0.000,0.000,15.05,136.441,0.000,4.53,5.28,4.507,4.845,22.012,0,0,0,23.177,23.122,0,5.21,20.32,105.796,13.68,138.800,20.02,102.435,14.38,135.288
9650010950,SHIFTA,5872,11/10/22,8338793,03X0209164,11/10/22,2:58:35 PM,4.905,4.523,0.000,0.000,22.020,22.012,22.028,22.035,23.208,23.005,9.03,5.55,20.13,78.797,110.210,0.000,0.000,14.15,115.907,0.000,19.94,81.567,105.507,0.000,0.000,15.06,135.342,0.000,0,0,0,0,22.012,22.02,0,0,23.153,23.165,0,5.21,18.97,106.273,18.70,137.195,16.29,102.919,15.29,133.509
9650010950,SHIFTA,5873,11/10/22,8338793,03X0209164,11/10/22,2:58:35 PM,4.650,4.507,4.515,4.612,22.028,0.000,0.000,0.000,23.140,23.103,0.00,5.54,18.41,78.474,114.237,0.000,0.000,17.58,128.017,0.000,19.47,84.541,115.868,0.000,0.000,16.55,140.597,0.000,4.53,5.355,0,0,22.005,22.02,22.08,22.028,0,0,0,6.39,18.50,105.694,12.37,139.141,19.83,101.178,16.28,133.469
9650010950,SHIFTA,5874,11/10/22,8338793,03X0209164,11/10/22,2:58:35 PM,5.040,4.515,4.515,5.137,22.020,22.005,22.050,22.050,23.159,23.140,9.11,5.56,19.09,77.467,116.925,0.000,0.000,15.77,123.363,0.000,19.47,84.541,115.868,0.000,0.000,16.55,140.597,0.000,4.53,5.28,4.507,4.845,22.02,22.012,0,0,23.116,0,0,5.18,19.17,107.042,21.78,140.452,18.49,101.957,14.80,132.908
9650010950,SHIFTA,5875,11/15/22,8354578,03X0209207,11/15/22,9:57:11 AM,4.507,5.400,4.507,4.725,0.000,0.000,0.000,0.000,23.085,23.159,9.07,6.04,20.80,81.323,108.671,20.418,0.000,13.92,122.800,0.000,20.24,81.332,115.679,19.278,0.000,0.00,122.208,0.000,0,0,0,0,22.005,22.057,22.065,22.012,23.116,23.128,0,5.18,19.17,107.042,18.68,140.347,0.00,0.000,0.00,0.000
9650010950,SHIFTA,5877,11/15/22,8354578,03X0209207,11/15/22,9:57:11 AM,4.530,5.700,4.507,4.777,22.035,22.012,0.000,0.000,0.000,0.000,0.00,6.03,20.03,78.961,108.576,18.696,0.000,15.44,123.834,0.000,18.98,80.768,109.535,18.982,0.000,16.80,137.963,0.000,4.568,5.46,4.515,5.025,22.012,22.02,22.035,22.035,23.171,23.195,0,5.21,18.97,106.273,18.70,137.195,17.25,106.080,15.49,136.166
